Rank,Athlete,Group,Bodyweight,1,2,3,Result,1.1,2.1,3.1,Result.1,Total,Year,Nation
1.0,Akbar Djuraev,A,109.0,189,189,193,193,227,234,237,237 OR,430 OR,2020,Uzbekistan
2.0,Simon Martirosyan,A,108.9,190,195,198,195 OR,228,238,238,228,423,2020,Armenia
3.0,Artūrs Plēsnieks,A,108.85,175,180,183,180,220,225,230,230,410,2020,Latvia
4,Timur Naniev,A,108.95,180,185,188,188,221,221,224,221,409,2020,ROC
5,Hristo Hristov,A,108.9,185,189,192,189,213,219,222,219,408,2020,Bulgaria
6,Jin Yun-seong,A,107.3,180,185,185,180,220,225,230,220,400,2020,South Korea
7,Arkadiusz Michalski,A,108.6,175,179,179,175,216,—,—,216,391,2020,Poland
8,Wesley Kitts,A,108.35,173,177,177,177,213,213,220,213,390,2020,United States
9,Aymen Bacha,B,108.1,172,177,177,177,203,211,217,211,388,2020,Tunisia
10,Öwez Öwezow,B,108.8,165,171,176,171,200,210,211,200,371,2020,Turkmenistan
11,Arnas Šidiškis,B,105.35,151,156,160,156,182,187,190,187,343,2020,Lithuania
12,Matthew Lydement,B,108.35,152,158,165,158,180,185,185,180,338,2020,Australia
13,Tanumafili Jungblut,B,108.9,140,150,155,150,180,190,190,180,330,2020,American Samoa
—,Ali Hashemi,A,108.8,177,181,184,184,226,226,228,—,—,2020,Iran
1.0,Lasha Talakhadze,A,177.00,208,215,223,223 WR,245,255,265,265 WR,488 WR,2020,Georgia
2.0,Ali Davoudi,A,168.25,191,196,200,200,234,240,241,241,441,2020,Iran
3.0,Man Asaad,A,147.55,185,190,197,190,228,234,242,234,424,2020,Syria
4,Hojamuhammet Toýçyýew,A,141.85,184,188,190,184,230,235,241,230,414,2020,Turkmenistan
5,David Liti,A,176.55,173,178,183,178,229,236,241,236,414,2020,New Zealand
6,Enzo Kuworge,A,161.10,175,180,180,175,225,233,234,234,409,2020,Netherlands
7,Péter Nagy,B,160.30,165,173,178,178,206,214,218,218,396,2020,Hungary
8,Marcos Ruiz,B,109.90,175,180,185,180,210,215,215,215,395,2020,Spain
9,Caine Wilkes,B,151.15,173,178,180,173,212,217,224,217,390,2020,United States
10,Sargis Martirosjan,B,114.35,175,180,180,180,190,201,205,201,381,2020,Austria
11,David Litvinov,B,128.30,176,181,181,176,205,210,210,205,381,2020,Israel
12,Hsieh Yun-ting,B,126.05,165,172,179,172,206,206,214,206,378,2020,Chinese Taipei
—,Jiří Orság,A,140.90,175,180,184,180,232,235,235,—,—,2020,Czech Republic
—,Walid Bidani,A,Did not start,Did not start,Did not start,Did not start,Did not start,Did not start,Did not start,Did not start,Did not start,Did not start,2020,Algeria
1.0,Hou Zhihui,A,49.0,88,92,94,94 OR,109,114,116,116 OR,210 OR,2020,China
2.0,Saikhom Mirabai Chanu,A,48.85,84,87,89,87,110,115,117,115,202,2020,India
3.0,Windy Cantika Aisah,A,48.8,84,84,87,84,103,108,110,110,194,2020,Indonesia
4,Fang Wan-ling,A,48.65,75,78,80,80,98,101,103,101,181,2020,Chinese Taipei
5,Nina Sterckx,A,48.75,81,81,84,81,99,101,101,99,180,2020,Belgium
6,Ludia Montero,B,49.0,79,82,84,82,93,96,100,96,178,2020,Cuba
7,Anaïs Michel,A,48.9,76,78,80,78,96,99,101,99,177,2020,France
8,Beatriz Pirón,B,49.0,78,81,83,81,90,93,95,95,176,2020,Dominican Republic
9,Natasha Rosa Figueiredo,B,48.95,75,78,80,78,90,95,100,95,173,2020,Brazil
10,Dika Toua,B,48.95,69,72,76,72,95,95,100,95,167,2020,Papua New Guinea
11,Roilya Ranaivosoa,B,48.95,73,76,76,73,91,95,96,91,164,2020,Mauritius
—,Jourdan Delacruz,A,48.9,83,86,89,86,108,108,108,—,—,2020,United States
—,Hiromi Miyake,A,48.9,74,76,76,74,99,99,99,—,—,2020,Japan
—,Kristina Sobol,B,49.0,80,80,81,—,—,—,—,—,DNF,2020,ROC
1.0,Hidilyn Diaz,A,54.8,94,97,99,97,119,124,127,127 OR,224 OR,2020,Philippines
2.0,Liao Qiuyun,A,54.65,92,95,97,97,118,123,126,126,223,2020,China
3.0,Zulfiya Chinshanlo,A,54.95,90,93,93,90,123,123,125,123,213,2020,Kazakhstan
4.0,Muattar Nabieva,A,54.95,95,98,98,98 OR,114,114,117,114,212,2020,Uzbekistan
5.0,Kamila Konotop,A,54.95,91,94,96,94,106,110,112,112,206,2020,Ukraine
6.0,Kristina Şermetowa,A,54.85,90,93,93,90,111,115,117,115,205,2020,Turkmenistan
7.0,Ham Eun-ji,A,54.9,85,85,90,85,115,115,116,116,201,2020,South Korea
8.0,Nouha Landoulsi,A,54.85,88,92,92,88,108,113,113,108,196,2020,Tunisia
9.0,Ana Gabriela López,A,54.8,90,94,95,90,105,110,110,105,195,2020,Mexico
10.0,Joanna Łochowska,B,54.7,81,84,86,84,102,102,106,102,186,2020,Poland
11.0,Kanae Yagi,B,54.75,78,78,81,81,99,102,106,102,183,2020,Japan
12.0,Rachel Leblanc-Bazinet,B,54.9,79,82,85,82,99,102,102,99,181,2020,Canada
13.0,Chiang Nien-hsin,B,54.8,75,78,81,81,95,100,101,95,176,2020,Chinese Taipei
14.0,Mary Kini Lifu,B,54.5,64,67,67,67,84,87,90,87,154,2020,Solomon Islands
1.0,Kuo Hsing-chun,A,58.65,100,103,103,103 OR,125,133,141,133 OR,236 OR,2020,Chinese Taipei
2.0,Polina Guryeva,A,58.95,93,95,96,96,116,119,121,121,217,2020,Turkmenistan
3.0,Mikiko Ando,A,58.7,92,94,96,94,116,120,120,120,214,2020,Japan
4,Dora Tchakounté,A,58.55,93,96,98,96,112,117,120,117,213,2020,France
5,Hoàng Thị Duyên,A,58.65,95,95,98,95,113,119,119,113,208,2020,Vietnam
6,Yusleidy Figueroa,A,58.8,88,88,91,91,115,120,125,115,206,2020,Venezuela
7,Izabella Yaylyan,A,58.15,90,95,97,95,110,115,115,110,205,2020,Armenia
8,Zoe Smith,A,58.95,87,87,91,87,113,116,119,113,200,2020,Great Britain
9,Tali Darsigny,B,59.0,86,88,90,90,106,109,109,109,199,2020,Canada
10,Sabine Kusterer,B,58.7,88,90,91,91,107,107,109,107,198,2020,Germany
11,Maria Grazia Alemanno,B,58.95,85,88,89,85,100,105,105,100,185,2020,Italy
12,Erika Yamasaki,B,58.75,75,78,78,75,95,100,100,95,170,2020,Australia
–,Magdeline Moyengwa,B,58.05,65,70,70,70,80,80,80,–,–,2020,Botswana
–,Alexandra Escobar,A,58.75,95,95,95,–,–,–,–,–,DNF,2020,Ecuador
1.0,Maude Charron,A,63.3,102,105,108,105,128,128,131,131,236,2020,Canada
2.0,Giorgia Bordignon,A,63.7,98,101,104,104,121,126,128,128,232,2020,Italy
3.0,Chen Wen-huei,A,63.9,97,100,103,103,127,130,130,127,230,2020,Chinese Taipei
4,Mercedes Pérez,A,63.7,101,101,105,101,126,131,131,126,227,2020,Colombia
5,Sarah Davies,A,63.9,97,100,100,100,127,127,133,127,227,2020,Great Britain
6,Angie Palacios,A,63.55,100,104,108,104,122,127,127,122,226,2020,Ecuador
7,Elreen Ando,A,63.15,96,99,100,100,118,122,122,122,222,2020,Philippines
8,Marina Rodríguez,A,64.0,95,98,98,98,118,123,123,123,221,2020,Cuba
9,Nuray Levent,A,63.1,97,100,103,100,116,120,124,120,220,2020,Turkey
10,Lisa Schweizer,A,63.6,97,100,102,100,117,121,121,117,217,2020,Germany
11,Kiana Elliott,B,63.4,93,97,101,101,108,108,111,108,209,2020,Australia
12,Sema Ludrick,B,64.0,87,87,92,87,110,115,118,115,202,2020,Nicaragua
13,Yasmin Zammit Stevens,B,63.7,84,84,87,84,101,101,105,105,189,2020,Malta
–,Chaima Rahmouni,B,62.9,88,91,93,91,110,110,111,–,–,2020,Tunisia
1.0,Neisi Dajomes,A,75.1,111,115,118,118,135,140,145,145,263,2020,Ecuador
2.0,Katherine Nye,A,75.15,107,111,114,111,133,138,148,138,249,2020,United States
3.0,Aremi Fuentes,A,75.65,105,108,110,108,135,137,139,137,245,2020,Mexico
4,Patricia Strenius,A,72.8,102,102,102,102,130,133,138,133,235,2020,Sweden
5,Darya Naumava,A,75.3,103,107,107,103,125,131,133,131,234,2020,Belarus
6,Kumushkhon Fayzullaeva,A,71.8,97,101,101,101,122,126,130,126,227,2020,Uzbekistan
7,Emily Muskett,B,71.85,92,95,98,98,117,123,124,124,222,2020,Great Britain
8,Kristel Ngarlem,B,75.35,92,95,97,95,123,126,126,123,218,2020,Canada
9,Mahassen Fattouh,B,69.6,88,93,97,93,112,118,124,124,217,2020,Lebanon
10,Nancy Genzel Abouke,B,71.8,88,88,90,90,108,113,117,113,203,2020,Nauru
11,Jeanne Gaëlle Eyenga,B,75.5,86,91,96,91,111,116,118,111,202,2020,Cameroon
–,Iryna Dekha,A,75.75,110,113,113,113,131,131,131,–,–,2020,Ukraine
–,Kim Su-hyeon,A,75.65,106,109,110,106,138,140,140,–,–,2020,South Korea
1.0,Wang Zhouyu,A,84.2,115,115,120,120,145,150,160,150,270,2020,China
2.0,Tamara Salazar,A,85.3,108,111,113,113,144,147,150,150,263,2020,Ecuador
3.0,Crismery Santana,A,86.5,112,116,119,116,140,144,144,140,256,2020,Dominican Republic
4.0,Mönkhjantsangiin Ankhtsetseg,A,86.95,110,110,112,110,140,142,147,142,252,2020,Mongolia
5.0,Gaëlle Nayo-Ketchanke,A,84.05,103,106,108,108,135,139,145,139,247,2020,France
6.0,Mattie Rogers,A,78.55,108,111,112,108,138,138,138,138,246,2020,United States
7.0,Naryury Pérez,A,86.35,105,109,112,112,130,137,138,130,242,2020,Venezuela
8.0,Elena Cîlcic,A,86.8,105,109,109,105,130,135,139,135,240,2020,Moldova
9.0,Kang Yeoun-hee,B,76.7,100,103,103,103,120,125,128,128,231,2020,South Korea
10.0,Lidia Valentín,B,80.6,100,103,106,103,122,–,–,122,225,2020,Spain
11.0,Clementine Meukeugni,B,85.85,99,103,103,99,120,120,125,125,224,2020,Cameroon
12.0,Jaqueline Ferreira,B,,95,95,100,100,115,124,124,115,215,2020,Brazil
13.0,Kanah Andrews-Nahu,B,,94,98,100,94,105,112,120,112,206,2020,New Zealand
1.0,Li Wenwen,A,150.1,130,135,140,140 OR,162,173,180,180 OR,320 OR,2020,China
2.0,Emily Campbell,A,124.8,118,122,122,122,150,156,161,161,283,2020,Great Britain
3.0,Sarah Robles,A,148.3,120,125,128,128,150,154,157,154,282,2020,United States
4,Lee Seon-mi,A,118.9,118,122,125,125,148,152,155,152,277,2020,South Korea
5,Nurul Akmal,A,113.55,107,111,115,115,141,151,154,141,256,2020,Indonesia
6,Charisma Amoe-Tarrant,A,154.05,95,100,105,105,123,128,138,138,243,2020,Australia
7,Verónica Saladín,A,126.2,105,111,116,111,125,131,–,131,242,2020,Dominican Republic
8,Kuinini Manumua,A,108.5,100,103,106,103,125,125,128,125,228,2020,Tonga
9,Eyurkenia Duverger,B,103.65,96,100,100,96,120,124,129,129,225,2020,Cuba
10,Sarah Fischer,A,93.35,93,97,97,97,117,123,123,123,220,2020,Austria
11,Anna Van Bellinghen,B,87.1,96,100,100,96,115,119,123,123,219,2020,Belgium
12,Erdenebatyn Bilegsaikhan,B,,80,85,87,85,115,120,122,122,207,2020,Mongolia
13,Scarleth Ucelo,B,113.5,86,87,87,87,107,112,116,116,203,2020,Guatemala
–,Laurel Hubbard,A,146.7,120,125,125,–,–,–,–,–,DNF,2020,New Zealand
